index,commentaires
9,Was a great and relaxing weekend. thanks G and thank you Paris
9,Loved this place - very old style and had a top floor with amazing views of the Latin Quartier. Gregoire was quick to respond and waited for me even though it took me forever to get here! Will def come back
9,"Grégoire's Airbnb location is perfect for someone traveling solo in Paris, whether it's a short weekend trip or an extended stay. The host responded to my booking quickly, and also responded quickly when I messaged him about changed arrival plans coming from the airport. He welcomed me very warmly and gave me a thorough tour of all the amenities in the Airbnb. The room itself is quaint and met every need I had (I was out of the apartment often, so I really just needed a place to sleep and relax). The room has a balcony as pictured, which was very nice to look out of in the morning. The location is pretty close to a lot of attractions, if not by foot then by Metro. I walked to the Notre Dame Cathedral my first day there, as well as the Louvre. The M10 station is close, which I used frequently when I was in Paris. There are also many bus lines that run through the area, if you prefer this transportation. I did not use the kitchen, but it appeared that it was fully stocked if you did want to use it. The toilet, sink, and shower were all very clean. I would gladly stay at Grégoire's Airbnb when I return to Paris."
9,"Greg was AWESOME! If I could give him 100 stars I would. Place is beautiful, in a beautiful location. I felt safe walking the streets at all hours."
9,Muy bueno el departamento mucha luz excelente ubicación todo a mano para conocer lugares subtes colectivos mucha privacidad el departamento al nuevo el baño y la ducha muy buen aire gracias
9,"Grégoire’s place was great I was the first person to try out his new renovated restroom, it is very nice! The place is very close to the metro (about a 3-5 minute walk) definitely took advantage of that. The balcony was my favorite part, also just having a huge window/door to go outside and have light shine in. Grégoire gave me tips on where to visit around the area to have a few euros which was nice. And the place has an elevator so that was great too. I’ve gotten a lot of friends asking for the link. It became very popular to the people I shared it with. Also wanted to mention I’m a 21 year old female solo traveler and the environment was beyond safe. Arriving home late as well and taking the metro it’s last hour of run at night I felt extremely safe. I recommend to any other female travelers out there looking for a safe place to say :) Definitely would stay here again."
9,Great location and great host! Grégoire hosted my friend while he waited for me to visit Paris.
9,"The host is really nice.
If you have any problem,he will help you to deal with.
The house is cozy. Near metro station,you can arrive city center fast.
The location is safe ,even I came back home around 12pm. If I come back to Paris again, I will choose this room."
9,"The location is perfect for getting to other stations. Everything connects with the lines by this apartment. A 10 minute walk to Notre-Dame, with a supermarket right around the corner for the little things you don’t wanna spend tons of money on, like breakfast."
9,"Perfect place and perfect location. Virtually no distance to the metro station. Situated in the heart of Latin quartier, which easily leads you to the major touristic sites. The house is very clean and spacious. Grégoire is also a super host. Recommended to anyone who will have a stay in Paris."
9,"在拉丁区一幢老房子的5楼,可以步行到达各著名景点(毕竟巴黎市区也不太大),住的三天每天都挺晚到家,也没觉得不安全｡离地铁也近,不愿意走路搭地铁也方便｡房东人很nice,房间里有阳台,可以说是很parisian了｡"
9,"Gregoire’s flat is in a great location in the Latin Quarter and ideal for a solo traveler.  I enjoyed  coffee on the balcony every morning, taking in my little slice of Paris. Gregoire was a very gracious host, and was very accommodating throughout my stay and check-in process.  If you are sensitive to cigarette smoke, this may not be an ideal place to stay."
9,"I had a great stay at Greg's place in the Latin Quarter of Paris. The location is very good, close to both the quaint, hip streets near the Sorbonne (e.g. Rue Mouffetard) and also close to the upscale area of Saint-Germain-des-Pres (6th arrondissement). It is an easy walk to the Pantheon and Jardin du Luxembourg, and if you're up for a longer but still manageable walk you can reach Notre Dame, Musee d'Orsay, Louvre, and Pompidou Center on foot as well. If you'd rather take the metro, which was surprisingly convenient and easy to use, there is a stop on Greg's street not even a block away.

The apartment itself is a very cool 19th Century apartment in one of the historic buildings that have made Paris's boulevards famous. Of course, it has a few quirks which any apartment of this age would have: small kitchen, toilet in separate room than sink and shower, creaky floors, etc. But I did not mind any of this-it's what gives it its charm, afterall, and the space is very clean and tidy. My bedroom had nice big windows which opened on to a long balcony which you can step right out onto, so plenty of fresh air and great views, too. 

Although Greg was there while I was, he made it clear to me that I could come and go as I pleased, and we only crossed paths a few times. Even though I spent most of my days and nights out in the city, when I was home it felt mostly like I was alone in the apartment. He gave me use of the kitchen and dining area, and there are a few times I walked to a market less than a block away to bring food back to the apartment. 

There is a faint smell of cigarette smoke as Greg does smoke in the apartment, so if you're hyper-sensitive to this then you should take note. I don't smoke but it was faint enough that I wasn't bothered by it. Also, the bed is small (twin), so if you're a couple you might want to note that as well. 

Greg is very friendly and will give you recommendations/tips if you need them. All in all a great stay, great value for the money, and I would absolutely stay with Greg again. It felt like an authentic Paris experience!"
9,"Grégoire’s place is a true gem—fantastic location and view, charming in every sense. He’s also a great host. You’d be lucky to stay here!"
