index,commentaires
1,"A nice place, it does what it does well, for a decent price. I had a nice time. 

I had luck with my roommates, so we had a nice time together in the evenings. 

Bring your own lock is probably good advice, although they also have other lockers downstairs."
1,Rooms are much smaller than on the picture. For the price its good tho.
1,"Отличное место, комфортно и уютно"
1,"Very friendly staff, always ready to help and answer the questions. While waiting for check-in we was offered a glass of red wine for degustation.
This place has a little kitchen with microwave, electric kettle, fridge, coffee machine, few tables to eat and to have conversations in lobby.
Room with 4 beds is not big. Honestly, not enough sockets for 4 people ( to recharge phones, powerbank)
Didn’t really feel comfortable with 2 boys in my room. I would suggest to ask for female, male or mix room. 
But, in general, was good!"
1,ok
1,"A nice place. Friendly and accommodating staff, about what you would expect from a hostel for the price. The en-suite bath was a nice surprise. Clean, fairly quiet. Not a fan of the neighborhood, but there’s not much to do about that. Would recommend for a short stay."
1,Perfect place to stay at Paris. Close by to the train station
1,Cool spot to meet people and get to know the city.
1,100
1,Good location. A few minutes walk to Gare du Nord. The room is cleaned every day.
1,"Thanks for the hospitality 
The place is very close to the public transportation and the people are so nice , however the only thing that the room were very small for 4 peoples"
1,"Good place near the North train station of Paris, meaning - it is really easy to get to the airport(any of them) . 

Room is spacious enough for 4 people. It's only the second hostel I've visited so can't really compare, but I liked it very much. Recommend!"
1,It's located in an interesting neighborhood. Plenty shops are around. And very close to public transport. Had a great stay! Thank you!
1,"Great location just off the main station, so it was really easy to get around Paris. 

Affordable place, that was always clean and had friendly guests. 


Definitely recommend if you are visiting Paris as it’s a 5 minute walk to the main train station so commuting around Paris was easy."
1,"My dorm was mixed gender, didn’t bother me, but should be clearly stated for others. Everything was lovely except the shock of how expensive it was to wash your clothes there. Would stay again."
1,"Great location, always clean, the staff was always there to support :)"
1,professional approach through out. Highly recommend.
1,"Essa foi minha primeira experiência em um hostel e eu adorei! Os funcionários eram extremamente simpáticos e atenciosos, me orientaram em relação à região e foram sempre solícitos. A acomodação é pequena, mas perfeita para uma estadia low cost com o intuito de passar bem a noite. Cama confortável e lençóis cheirosos! Super recomendo!"
1,perfectly located and well suited  for ev student staying a weekend in paris:)
1,"Well located, gently staff, however the shower and toilet are really small and it can make you feel suffocating."
1,"Great location, cozy place, excellent hospitality"
1,Great location to stay if you're catching a train! Complex was safe and easy to find.
1,Ein super cooles Hostel mit der vielsprachigen Angestellten - absolute Empfehlung! Um Probleme wird sich sofort gekümmert und es wird vor allem lösungsorientiert gearbeitet :) preis-Leistungs-technisch ein absolut großartiges Hostel in Paris mit gut ausgestatteter Küche und vielen interessanten Bars und Essensgelegenheiten drum herum!
1,"Brilliant location for gare du nord, and then from there the rest of the city. Rooms are less luminous and spacious than they appear in pictures, but that seems to be very  common now with airbnb listings. The communication was fantastic, and very friendly staff on arrival."
1,"Nice place. Clean, easy to find."
1,Great place! :D
1,"Buen lugar, buena ubicación"
1,a very nice place to stay
1,Location convenient to Gare du Nord train and bus station.  Walkable location.  Great for a quick overnight and budget lodging.
1,Very good place!
1,"Hey guys,
Just wanted to share a couple of points, confirming the other’s positive comments. 
Viviana’s place is very well-located, only 5-minute walk to a main transportation hub, and relatively close to some tourist attractions of Paris. 
Like other guys said it’s sufficiently clean. The only downside is the size of the rooms which is small for 4 people."
1,5mins from Gare du Nord. The neighborhood wasn't that unsafe as people made it out on the internet. Only two power outlets for 4 people for each room was kinda inconvenient. Adequate wifi speed even on 2nd floor
1,"All good , just remember a small room with 4 people is not super quiet but fun !  Showers could use a curtain for water splash.  Really good place ."
1,"The staff are very friendly, helpful, caring and kind, they made me feel safe after a very long day of travel, the location is just 5 minutes away from Gare du Nord, in an area filled with pubs and restaurants. There is a self service lobby area, you make your coffee, prepare your food and do tue dishes, lots of other services are available too. The toilet has a massive window (wide) looking onto the building quarters with no curtains so basically the whole neighborhood was watching me go around that toilet lol. I would stay there again :)"
1,"The room is well ventilated with windows, which is basically enough for rest. Men and women live together. Packs can be kept  for 24 hours after checkout. there have a kitchen and a refrigerator."
1,"doesn’t look like the pictures, a lot smaller space. common area is nice, bedrooms are noisy at night. location is great though! metro is easily accessible. overall it works for a couple nights, especially at the price"
1,"Good location, friendly hosts."
1,"Love it 
Location it’s very convenient (between the airport and mayor attractions ) 
Hospitality 5 stars 
Decor and ambiance great and stylish 
Everything very clean 
Overall a great experience that I would highly recommend to anyone ...  
don’t doubt Book It nOW!"
1,Great location. Ok stay
1,"Good location, suitable for young people."
1,Es un muy lindo...
1,"Good place good people!!
I’m gonna stay there again!!
Just for ladies and nervous guys.
There is a little bit dangerous area I think.haha"
1,It was very good to stay at this place and it was easy to muve around the city of paris.
1,Комнаты не большие. Но все чисто. Расположение прекрасное. Можно дойти пешком до всех основных достопримечательностей. Прекрасно для небольшого количества ночей. Соотношение цена-качество-расположение на максимум!!
1,"Nice hostel, for a good price and in a good location. Very close to a lot of cafés and just a couple minutes walking from the train station, which was extremely convenient traveling to and from the airport. Receptionists were very friendly, and luggage storage was very convenient and secure."
